,CELL_LINE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SYNERGY_SCORE,A_HBA,A_cLogP,A_HBD,A_Lipinski,A_MW,A_ALogP/XLogP,A_PSA,A_#RotBonds,A_Arom Rings,A_Heavy atoms,A_QED,B_HBA,B_cLogP,B_HBD,B_Lipinski,B_MW,B_ALogP/XLogP,B_PSA,B_#RotBonds,B_Arom Rings,B_Heavy atoms,B_QED,GEX_CLUSTER,ORIGIN_CLUSTER,THERAPY_CLUSTER,Target_share,Target_interaction
1112,Calu-3,CarboTaxol,CSNK2A1_2,0.03,0.003,0.03,10.0,0.0,0.003,10.0,19.80060279,-34.98904,14.0,5.0948699999999985,4.0,2.282,853.9,2.5,221.0,14.0,2.552,62.0,0.21141,10.0,2.12,5.0,0.0,419.5,1.36,136.39,8.0,3.0,31.0,0.43,1,2,3,0,0.0
1869,SW48,MAP2K_1,PIK3C,10.0,3.0,0.149523495,1.1931825,12.91145948,0.105832324,1.5069983999999998,28.11127786,46.57632,7.0,3.88,3.0,0.0,457.7,3.23,88.41,6.0,3.0,27.0,0.39,10.0,2.63,1.0,1.0,513.6,2.15,144.17,5.0,4.0,35.0,0.43,6,0,3,0,0.972
1834,Hs-578-T,MAP2K_1,MTOR_1,1.0,1.0,0.25052477300000003,2.265275,22.68835069,0.211395615,1.1773686,58.66149588,7.696936999999999,7.0,3.88,3.0,0.0,457.7,3.23,88.41,6.0,3.0,27.0,0.39,9.0,2.47,1.0,0.0,462.6,3.1,92.71,4.0,3.0,32.0,0.63,3,1,2,0,0.48069266770670827
1808,RKO,IGFR_3,TKI,3.0,10.0,0.0003,0.1,94.34131128,3.302121504,10.0,72.19956821,-19.0843,6.0,4.0,3.0,0.0,421.5,2.7773,91.72071,3.953,2.456,29.916,0.67374,6.0,5.84,1.0,1.0,475.4,5.09,59.51,6.0,3.0,30.0,0.54,6,0,1,0,0.884
1406,HCC38,ERBB,PIK3CA_4,1.0,1.0,1.0,10.0,87.00025981,0.017670757,10.0,94.49667688,8.18666,8.0,4.51,2.0,0.0,473.9,3.49,88.61,7.0,3.0,33.0,0.54,7.0,2.13,3.0,0.0,441.5,2.83,129.45,5.0,2.0,30.0,0.74,3,1,1,0,0.988
548,NCI-H1975,ALK,EGFR_2,1.0,3.0,0.32337661300000003,3.7794389,87.4263093,0.54797456,1.274686,0.0,0.797784,8.0,3.89,2.0,1.0,532.1,3.78208,90.07313,5.216,2.47,37.304,0.5211600000000001,7.0,5.6,1.0,1.0,446.9,4.3,68.74,8.0,3.0,31.0,0.52,3,2,0,0,0.4747802313354364
1062,NCI-H1437,BRAF_M2,MAP2K_1,3.0,3.0,0.221471039,0.6483475000000001,10.41647417,1.200511247,10.0,83.39825184,11.02952,8.0,3.85907,2.0,0.045,453.4,3.5,86.7,4.0,3.022,33.0,0.59706,7.0,3.88,3.0,0.0,457.7,3.23,88.41,6.0,3.0,27.0,0.39,3,2,2,0,0.0
988,NCI-H23,BCL2L1,IAP,1.0,3.0,0.219144962,0.1464532,0.0,0.026892707,10.0,80.77499563,48.47307,9.0,3.05,2.0,1.0,651.8,3.14611,95.52711,5.21,2.337,36.429,0.54288,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,5,2,2,0,0.0
1174,J82,Cisplatin,FGFR,3.0,3.0,0.110032707,0.6090245,48.99912325,0.409707775,1.2620109,2.24629875,26.2576,33.0,6.8167399999999985,13.0,2.504,1428.0,6.53938,522.0,19.0,3.165,84.0,0.16984000000000002,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,3,3,0,0,0.0
220,CAL-51,AKT,ERBB,1.0,1.0,1.0,2.2537852000000003,79.01156188,0.306863614,1.4159416,41.73221962,7.8161,8.0,1.18,5.0,0.0,428.9,1.32,120.16,6.0,3.0,30.0,0.57,8.0,4.51,2.0,0.0,473.9,3.49,88.61,7.0,3.0,33.0,0.54,3,1,0,0,0.49949999999999994
245,CAL-120,AKT,FGFR,3.0,3.0,0.036113149,0.6199994000000001,41.31208273,0.770775861,0.8894896000000001,9.87358914,3.156817,8.0,1.18,5.0,0.0,428.9,1.32,120.16,6.0,3.0,30.0,0.57,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,3,1,3,0,0.48536078229541946
857,DU-4475,BCL2_BCL2L1,FGFR,1.0,1.0,1.0,0.0,100.0,0.0001,1.1409029,0.09612423,-1.522478,11.0,9.62,4.0,3.0,945.5,5.36446,158.48754,11.564,2.847,60.555,0.19713,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,6,1,0,0,0.4822715025906735
697,647-V,ATR_4,IAP,0.003,3.0,0.00080908,2.1372162999999995,11.97166084,3.0,10.0,72.80037945,32.43808,8.0,0.59,2.0,0.0,412.5,1.03667,101.15997,3.247,2.574,29.574,0.65759,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,1,3,2,0,0.4217871602082129
490,MDA-MB-436,AKT_SGK,BCL2_BCL2L1,1.0,1.0,0.282726366,10.0,88.19993932,0.249516095,3.1794867,67.30927714,-0.3813019,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,11.0,9.62,4.0,3.0,945.5,5.36446,158.48754,11.564,2.847,60.555,0.19713,3,1,1,0,0.9980000000000001
218,BT-20,AKT,ERBB,3.0,3.0,0.013879472,0.8737687,76.19738339,1.180737562,0.9237286,1.90126474,75.40316,8.0,1.18,5.0,0.0,428.9,1.32,120.16,6.0,3.0,30.0,0.57,8.0,4.51,2.0,0.0,473.9,3.49,88.61,7.0,3.0,33.0,0.54,1,1,0,0,0.49949999999999994
97,HCC38,ADAM17,PIK3CB_PIK3CD,1.0,75.0,0.128411677,1.1401404,83.14393235,1.0,0.0,100.0,12.29698,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,7.0,1.67,1.0,0.0,457.5,1.43671,99.50709,4.289,2.737,30.49,0.62948,3,1,1,0,0.49169395017793593
920,BFTC-905,BCL2_BCL2L1,PIM1,3.0,3.0,1.0,0.0,100.0,1.489457244,1.5546904,57.46989921,53.77934000000001,11.0,9.62,4.0,3.0,945.5,5.36446,158.48754,11.564,2.847,60.555,0.19713,5.0,3.18,3.0,0.0,379.5,3.28,100.72,3.0,2.0,27.0,0.8,1,3,1,0,0.4602044348296376
1301,MDA-MB-157,EGFR,FGFR,1.0,0.1,0.030290617,1.7043017,36.60472872,0.1,10.0,93.00009454,14.61433,8.0,4.49,2.0,0.0,485.9,3.92,88.61,8.0,3.0,34.0,0.47,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,4,1,2,0,0.48536078229541946
1803,SW620,IGFR_3,MAP2K_1,0.3,3.0,0.3,0.8424030999999998,19.36097668,0.051237201,2.0557277,92.23010507,73.42558000000002,6.0,4.0,3.0,0.0,421.5,2.7773,91.72071,3.953,2.456,29.916,0.67374,7.0,3.88,3.0,0.0,457.7,3.23,88.41,6.0,3.0,27.0,0.39,6,0,2,0,0.4889815950920246
1492,Hs-578-T,FASN,MAP2K_1,1.0,1.0,1.0,0.611711,40.21750816,0.078265865,10.0,89.14651157,15.77519,6.0,4.8,0.0,0.0,462.6,4.4,64.16,5.0,5.0,35.0,0.39,7.0,3.88,3.0,0.0,457.7,3.23,88.41,6.0,3.0,27.0,0.39,3,1,2,0,0.324122202636662
57,HCC1187,ADAM17,MTOR_1,1.0,75.0,0.266598382,10.0,13.598909099999998,1.0,0.0,100.0,-5.6017410000000005,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,9.0,2.47,1.0,0.0,462.6,3.1,92.71,4.0,3.0,32.0,0.63,7,1,2,0,0.4949919191919192
317,MFM-223,AKT,PIP5K1,1.0,1.0,1.0,3.2654327000000003,81.20601731,0.243228374,1.0679714,0.0,13.94876,8.0,1.18,5.0,0.0,428.9,1.32,120.16,6.0,3.0,30.0,0.57,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,2,1,0,0,0.48055792207792203
283,CAMA-1,AKT,PIK3C_2,1.0,1.0,0.371593734,10.0,44.89723065,0.126380262,1.1348007,7.0952965,-15.074129999999998,8.0,1.18,5.0,0.0,428.9,1.32,120.16,6.0,3.0,30.0,0.57,8.0,1.58,2.0,0.0,410.4,2.34,89.63,4.0,2.0,29.0,0.82,2,1,3,0,0.9989999999999999
713,T-24,ATR_4,IAP,1.0,3.0,1.0,0.0,100.0,1.055625142,10.0,10.29733964,37.80441,8.0,0.59,2.0,0.0,412.5,1.03667,101.15997,3.247,2.574,29.574,0.65759,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,3,3,0,0,0.4217871602082129
1208,NCI-H520,CSNK2A1_2,Gemcitabine,0.1,0.03,0.008943593,1.9602528,15.13530501,0.00806146,1.1586834,9.9466955,-5.089002,10.0,2.12,5.0,0.0,419.5,1.36,136.39,8.0,3.0,31.0,0.43,7.0,-0.71,4.0,0.0,263.2,-1.39,108.38,2.0,0.0,18.0,0.57,7,2,3,0,0.43002931034482755
337,BT-549,AKT_1,ALK_IGFR,1.0,1.0,1.0,0.7539945,24.44822924,0.6742767009999999,0.446982,0.0,9.032871,6.0,3.24,3.0,0.0,407.5,3.42,83.6,3.0,3.0,31.0,0.7,7.0,4.08,4.0,0.0,449.0,2.75692,97.43558,4.9030000000000005,2.427,30.291,0.61224,3,1,3,0,0.4992498748122183
1739,COLO-205,IAP,PTK2,3.0,1.0,0.505807039,1.9336665,0.0,1.0,0.4695847,51.47087129,48.58531,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,7.0,4.29,3.0,0.0,404.4,2.90682,90.94507,4.059,2.497,29.963,0.68621,0,0,2,0,0.45273881833241303
318,BFTC-905,AKT,TNF,0.1,3.0,0.002355389,1.3525166000000002,42.58467023,0.134912816,2.8429019,43.86521526,108.1946,8.0,1.18,5.0,0.0,428.9,1.32,120.16,6.0,3.0,30.0,0.57,7.0,1.85392,2.0,0.021,421.4,0.5,102.0,3.0,2.804,31.0,0.65147,1,3,3,0,0.9340000000000002
348,MDA-MB-453,AKT_1,ALK_IGFR,1.0,1.0,0.280452737,10.0,22.39919273,0.07921587299999999,0.8243365,0.0,-3.880877,6.0,3.24,3.0,0.0,407.5,3.42,83.6,3.0,3.0,31.0,0.7,7.0,4.08,4.0,0.0,449.0,2.75692,97.43558,4.9030000000000005,2.427,30.291,0.61224,2,1,3,0,0.4992498748122183
922,DU-4475,BCL2_BCL2L1,PIM1,1.0,1.0,0.027606705,4.1483868,4.87261374,0.00016503,8.8559836,0.56,-0.4213918,11.0,9.62,4.0,3.0,945.5,5.36446,158.48754,11.564,2.847,60.555,0.19713,5.0,3.18,3.0,0.0,379.5,3.28,100.72,3.0,2.0,27.0,0.8,6,1,3,0,0.4602044348296376
149,T-24,AKT,ATR_4,3.0,3.0,1.024919271,10.0,7.69795337,1.0,0.0,100.0,-26.02004,8.0,1.18,5.0,0.0,428.9,1.32,120.16,6.0,3.0,30.0,0.57,8.0,0.59,2.0,0.0,412.5,1.03667,101.15997,3.247,2.574,29.574,0.65759,3,3,2,0,0.47866579770594364
1505,HCC38,FASN,MTOR_1,1.0,1.0,1.0,1.4401542,53.68241595,1.0,0.0,100.0,-9.105909,6.0,4.8,0.0,0.0,462.6,4.4,64.16,5.0,5.0,35.0,0.39,9.0,2.47,1.0,0.0,462.6,3.1,92.71,4.0,3.0,32.0,0.63,3,1,1,0,0.902
1974,Hs-578-T,MTOR_1,PIK3CA_4,1.0,1.0,1.0,10.0,59.80002385,0.232330053,1.6652657,20.2180444,44.36827,9.0,2.47,1.0,0.0,462.6,3.1,92.71,4.0,3.0,32.0,0.63,7.0,2.13,3.0,0.0,441.5,2.83,129.45,5.0,2.0,30.0,0.74,3,1,0,0,0.9509999999999998
1276,T-24,EG5,PARP1,3.0,3.0,3.0,2.0412321,6.09282872,0.000394768,8.3227907,1.12,-0.3504166,6.0,4.3986800000000015,1.0,0.735,503.7,4.5,120.0,9.0,3.72,36.0,0.44534,7.0,1.24,1.0,0.0,434.5,2.13,82.08,4.0,2.0,32.0,0.8,3,3,3,0,0.29511364407627994
1846,VM-CUB-1,MAP2K_1,MTOR_1,1.0,3.0,0.313948712,3.9053806,53.70338892,0.107424375,10.0,63.43336293,-6.288553,7.0,3.88,3.0,0.0,457.7,3.23,88.41,6.0,3.0,27.0,0.39,9.0,2.47,1.0,0.0,462.6,3.1,92.71,4.0,3.0,32.0,0.63,3,3,1,0,0.48069266770670827
50,MDA-MB-436,ADAM17,MAP2K_1,1.0,75.0,0.225686973,0.5339835,43.78283732,1.0,0.0,100.0,0.01351545,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,7.0,3.88,3.0,0.0,457.7,3.23,88.41,6.0,3.0,27.0,0.39,3,1,2,0,0.43735999999999997
1120,NCI-H226,CarboTaxol,CSNK2A1_2,0.1,0.01,0.004267435,1.9579449,0.0,0.001605554,3.1918783,22.16610084,4.9494050000000005,14.0,5.0948699999999985,4.0,2.282,853.9,2.5,221.0,14.0,2.552,62.0,0.21141,10.0,2.12,5.0,0.0,419.5,1.36,136.39,8.0,3.0,31.0,0.43,3,2,3,0,0.0
1537,MCF7,FGFR,MTOR_3,1.0,3.0,0.008324516,3.975491,38.33079789,3.0,10.0,54.00183511,-15.5593,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,14.0,6.9859399999999985,3.0,2.451,958.2,5.9,205.0,9.0,3.19,68.0,0.23458,7,1,2,0,0.48370247933884297
867,KMS-11,BCL2_BCL2L1,FGFR,0.03,0.3,0.03,10.0,14.00135475,0.120677252,10.0,46.39405338,-47.19892,11.0,9.62,4.0,3.0,945.5,5.36446,158.48754,11.564,2.847,60.555,0.19713,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,7,0,3,0,0.4822715025906735
516,BT-20,AKT_SGK,PIK3C,1.0,1.0,0.791208448,0.735046,0.0,1.0,0.7916565999999999,24.58346624,17.685229999999994,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,10.0,2.63,1.0,1.0,513.6,2.15,144.17,5.0,4.0,35.0,0.43,1,1,3,0,0.9989999999999999
957,SW780,BCL2_BCL2L1_BCL2L2,FGFR,3.0,3.0,0.720070159,0.4966396,0.0,1.006505127,0.7827625,5.1000456,52.66815,14.0,8.5168,2.0,2.643,974.6,9.6,170.0,16.0,3.387,65.0,0.16577999999999998,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,1,3,3,0,0.4822715025906735
99,M14,ADAM17,PIK3CB_PIK3CD,1.0,75.0,0.475349779,0.6757956,0.0,0.461424392,1.4729437,82.67273131,31.87283,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,7.0,1.67,1.0,0.0,457.5,1.43671,99.50709,4.289,2.737,30.49,0.62948,4,0,2,0,0.49169395017793593
1104,NCI-H226,Carboplatin,CSNK2A1_2,0.1,3.0,0.005273748000000001,2.2096203,0.0,2.534293497,1.1505369,0.0,13.92972,6.0,-2.34,4.0,0.0,369.2,0.54165,104.87155,2.907,1.946,26.833,0.6255,10.0,2.12,5.0,0.0,419.5,1.36,136.39,8.0,3.0,31.0,0.43,3,2,3,0,0.0
304,MFM-223,AKT,PIK3CA_4,1.0,1.0,0.792366217,0.5269928,0.0,0.151881908,0.9840588,0.0,6.784097,8.0,1.18,5.0,0.0,428.9,1.32,120.16,6.0,3.0,30.0,0.57,7.0,2.13,3.0,0.0,441.5,2.83,129.45,5.0,2.0,30.0,0.74,2,1,3,0,0.9989999999999999
450,MDA-MB-453,AKT_1,PIK3C,1.0,1.0,0.218406657,2.7946779,11.8723551,0.091568837,1.2966879999999998,7.8268387000000015,34.57878,6.0,3.24,3.0,0.0,407.5,3.42,83.6,3.0,3.0,31.0,0.7,10.0,2.63,1.0,1.0,513.6,2.15,144.17,5.0,4.0,35.0,0.43,2,1,3,0,0.9989999999999999
1990,MFM-223,MTOR_1,SLC16A4,1.0,1.0,1.0,0.0,100.0,0.209087522,2.5700303,29.70394423,-0.9842621,9.0,2.47,1.0,0.0,462.6,3.1,92.71,4.0,3.0,32.0,0.63,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,2,1,0,0,0.0
1802,RKO,IGFR_3,MAP2K_1,3.0,10.0,2.979597156,0.9633806,0.0,10.0,10.0,74.60025347,35.86891,6.0,4.0,3.0,0.0,421.5,2.7773,91.72071,3.953,2.456,29.916,0.67374,7.0,3.88,3.0,0.0,457.7,3.23,88.41,6.0,3.0,27.0,0.39,6,0,2,0,0.4889815950920246
2122,HCC1806,PIK3CB_PIK3CD,SLC16A4,1.0,1.0,1.0,0.0,100.0,1.0,10.0,89.80008269,-0.3957757,7.0,1.67,1.0,0.0,457.5,1.43671,99.50709,4.289,2.737,30.49,0.62948,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,1,1,1,0,0.0
1014,A549,BCL2L1,Vinorelbine,0.1,3.0,0.079891963,4.0530548,0.0,0.021764561,0.6640794,15.52122144,7.212933,9.0,3.05,2.0,1.0,651.8,3.14611,95.52711,5.21,2.337,36.429,0.54288,12.0,5.94,2.0,3.0,778.9,5.4,133.87,10.0,3.0,57.0,0.2,3,2,3,0,0.0
526,MDA-MB-231,AKT_SGK,PIK3C,1.0,1.0,0.214675064,1.1063543,70.52960912,1.0,0.5757226,55.12899224,16.45965,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,10.0,2.63,1.0,1.0,513.6,2.15,144.17,5.0,4.0,35.0,0.43,3,1,1,0,0.9989999999999999
479,MFM-223,AKT_1,PIK3CB_PIK3CD,1.0,1.0,0.554612298,1.8304316000000005,75.51419663,0.209337907,1.3635579,22.8055127,49.47563,6.0,3.24,3.0,0.0,407.5,3.42,83.6,3.0,3.0,31.0,0.7,7.0,1.67,1.0,0.0,457.5,1.43671,99.50709,4.289,2.737,30.49,0.62948,2,1,0,0,0.991
1077,BT-474,BRAF_M2,MAP2K_3,0.3,3.0,0.019625364,1.9411681,57.23979199,1.0,0.0,100.0,50.9503,8.0,3.85907,2.0,0.045,453.4,3.5,86.7,4.0,3.022,33.0,0.59706,9.0,4.98,2.0,1.0,615.4,3.18,102.06,5.0,2.0,37.0,0.5,2,1,1,0,0.0
870,MDA-MB-436,BCL2_BCL2L1,FGFR,1.0,1.0,0.35022127299999994,10.0,94.29983588,0.262555979,10.0,92.79908735,-9.931216,11.0,9.62,4.0,3.0,945.5,5.36446,158.48754,11.564,2.847,60.555,0.19713,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,3,1,1,0,0.4822715025906735
1555,RT4,FGFR,PIK3C_MTOR,1.0,3.0,1.0,0.0,100.0,0.426747272,0.9887709,32.43041382,37.25778,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,8.0,1.90345,2.0,0.03,425.5,1.6,124.0,6.0,3.084,31.0,0.60263,1,3,0,0,0.9060000000000001
1101,NCI-H1793,Carboplatin,CSNK2A1_2,0.1,3.0,0.010896844,2.4656261,10.54487718,3.0,0.5112185,78.51083661,28.78011,6.0,-2.34,4.0,0.0,369.2,0.54165,104.87155,2.907,1.946,26.833,0.6255,10.0,2.12,5.0,0.0,419.5,1.36,136.39,8.0,3.0,31.0,0.43,3,2,2,0,0.0
383,EVSA-T,AKT_1,Chloroquine,10.0,3.0,1.0,0.0,100.0,0.596487491,1.199443,0.0,-5.3700519999999985,6.0,3.24,3.0,0.0,407.5,3.42,83.6,3.0,3.0,31.0,0.7,3.0,3.02202,1.0,0.316,319.9,4.6,28.2,8.0,3.4610000000000003,22.0,0.57535,2,1,0,0,0.0
455,CAL-51,AKT_1,PIK3C_2,1.0,1.0,0.7560504809999999,1.9125467,0.0,0.339475526,10.0,76.89952545,27.4007,6.0,3.24,3.0,0.0,407.5,3.42,83.6,3.0,3.0,31.0,0.7,8.0,1.58,2.0,0.0,410.4,2.34,89.63,4.0,2.0,29.0,0.82,3,1,2,0,0.9989999999999999
501,MDA-MB-436,AKT_SGK,FGFR,1.0,1.0,1.0,0.7316868000000001,78.54896376,0.286619595,10.0,62.0997781,-11.19866,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,3,1,1,0,0.48536078229541946
224,HCC1395,AKT,ERBB,1.0,1.0,1.0,0.0,100.0,0.338840391,1.3264009,46.88858622,23.01357,8.0,1.18,5.0,0.0,428.9,1.32,120.16,6.0,3.0,30.0,0.57,8.0,4.51,2.0,0.0,473.9,3.49,88.61,7.0,3.0,33.0,0.54,3,1,0,0,0.49949999999999994
752,UM-UC-3,ATR_4,MTOR_1,1.0,3.0,0.392376513,10.0,73.39769867,1.352537395,2.2241364,34.48692591,-20.82109,8.0,0.59,2.0,0.0,412.5,1.03667,101.15997,3.247,2.574,29.574,0.65759,9.0,2.47,1.0,0.0,462.6,3.1,92.71,4.0,3.0,32.0,0.63,3,3,0,0,0.44207979910714285
1078,Calu-3,BRAF_M2,MAP2K_3,0.3,3.0,0.155112681,0.701896,0.0,1.0,0.0,100.0,69.60122,8.0,3.85907,2.0,0.045,453.4,3.5,86.7,4.0,3.022,33.0,0.59706,9.0,4.98,2.0,1.0,615.4,3.18,102.06,5.0,2.0,37.0,0.5,1,2,2,0,0.0
417,CAL-148,AKT_1,ESR1,1.0,1.0,1.0,0.0,100.0,0.261448664,2.01968,23.13591084,-36.15162,6.0,3.24,3.0,0.0,407.5,3.42,83.6,3.0,3.0,31.0,0.7,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,2,1,0,0,0.9980000000000001
1514,HCC1143,FGFR,MTOR_1,1.0,1.0,0.413837669,1.3312338,22.38945042,1.0,0.0,100.0,3.578846,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,9.0,2.47,1.0,0.0,462.6,3.1,92.71,4.0,3.0,32.0,0.63,1,1,2,0,0.48370247933884297
996,HCC1569,BCL2L1,MTOR_1,1.0,3.0,0.186072845,0.4549854,0.0,0.098668909,1.0751946,39.66782241,32.77316,9.0,3.05,2.0,1.0,651.8,3.14611,95.52711,5.21,2.337,36.429,0.54288,9.0,2.47,1.0,0.0,462.6,3.1,92.71,4.0,3.0,32.0,0.63,4,1,3,0,0.0
2036,MDA-MB-157,PARP1,PIK3CB_PIK3CD,1.0,3.0,1.0,0.4338596,13.81060184,0.980042155,0.8392946,0.0,21.95086,7.0,1.24,1.0,0.0,434.5,2.13,82.08,4.0,2.0,32.0,0.8,7.0,1.67,1.0,0.0,457.5,1.43671,99.50709,4.289,2.737,30.49,0.62948,4,1,3,0,0.4741152631578947
2059,CAMA-1,PIK3C,PIP5K1,1.0,1.0,1.0,0.0,100.0,1.0,1.7785691000000003,12.8920045,-10.80256,10.0,2.63,1.0,1.0,513.6,2.15,144.17,5.0,4.0,35.0,0.43,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,2,1,0,0,0.926
913,HCC1428,BCL2_BCL2L1,PIK3CA_4,1.0,1.0,0.26558024,10.0,93.39756652,0.101600797,0.7225156,0.0,-1.859749,11.0,9.62,4.0,3.0,945.5,5.36446,158.48754,11.564,2.847,60.555,0.19713,7.0,2.13,3.0,0.0,441.5,2.83,129.45,5.0,2.0,30.0,0.74,2,1,0,0,0.4992498748122183
1914,SW948,MAP2K_1,PTK2,3.0,3.0,0.324222405,1.2676036,0.0,0.087893265,1.0223982,8.80808328,19.80967,7.0,3.88,3.0,0.0,457.7,3.23,88.41,6.0,3.0,27.0,0.39,7.0,4.29,3.0,0.0,404.4,2.90682,90.94507,4.059,2.497,29.963,0.68621,0,0,3,0,0.48720461538461535
166,HCC1419,AKT,Chloroquine,1.0,1.0,1.0,0.0,100.0,0.303735336,10.0,56.29970238,-24.00694,8.0,1.18,5.0,0.0,428.9,1.32,120.16,6.0,3.0,30.0,0.57,3.0,3.02202,1.0,0.316,319.9,4.6,28.2,8.0,3.4610000000000003,22.0,0.57535,2,1,1,0,0.0
344,HCC1395,AKT_1,ALK_IGFR,1.0,1.0,0.326423278,10.0,40.7991623,0.307941089,1.507135,47.03922188,11.77991,6.0,3.24,3.0,0.0,407.5,3.42,83.6,3.0,3.0,31.0,0.7,7.0,4.08,4.0,0.0,449.0,2.75692,97.43558,4.9030000000000005,2.427,30.291,0.61224,3,1,2,0,0.4992498748122183
758,NCI-H1563,BCL2,CarboTaxol,0.003,3.0,0.000666342,1.4846301000000002,8.9821982,3.0,0.4058354,8.97957893,-43.49556,11.0,12.39,2.0,3.0,974.6,10.5,170.42,17.0,4.0,65.0,0.1,14.0,5.0948699999999985,4.0,2.282,853.9,2.5,221.0,14.0,2.552,62.0,0.21141,3,2,3,0,0.0
1140,NCI-H2170,CHEK1,IAP,3.0,1.0,3.0,0.466211,53.22534931,0.49298107,1.9769735,0.0,-28.3524,6.0,3.11,5.0,0.0,362.4,2.01,124.49,4.0,2.0,25.0,0.67,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,7,2,0,0,0.7300000000000001
1053,HCC1419,BRAF_M2,MAP2K_1,3.0,3.0,1.050990707,0.6437888,55.35125074,3.0,0.7290686,60.67702856,71.11819,8.0,3.85907,2.0,0.045,453.4,3.5,86.7,4.0,3.022,33.0,0.59706,7.0,3.88,3.0,0.0,457.7,3.23,88.41,6.0,3.0,27.0,0.39,2,1,1,0,0.0
1098,Calu-6,Carboplatin,CSNK2A1_2,0.03,3.0,0.008995892,1.8258143,9.28935779,1.863358642,2.1339557,0.0,-3.080912,6.0,-2.34,4.0,0.0,369.2,0.54165,104.87155,2.907,1.946,26.833,0.6255,10.0,2.12,5.0,0.0,419.5,1.36,136.39,8.0,3.0,31.0,0.43,3,2,3,0,0.0
1293,CAL-51,EGFR,FGFR,1.0,0.1,1.0,10.0,65.60015117,0.008692021,10.0,91.89998688,29.09108,8.0,4.49,2.0,0.0,485.9,3.92,88.61,8.0,3.0,34.0,0.47,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,3,1,1,0,0.48536078229541946
1160,UACC-812,Chloroquine,FGFR,1.0,1.0,0.0001,0.1,89.02275797,0.46573364,0.5542296,58.53091662,-1.672017,3.0,3.02202,1.0,0.316,319.9,4.6,28.2,8.0,3.4610000000000003,22.0,0.57535,8.0,4.43,3.0,0.0,463.6,4.2,91.51,8.0,4.0,34.0,0.46,2,1,1,0,0.0
1142,NCI-H226,CHEK1,IAP,3.0,1.0,0.0004594,0.1,7.12544988,0.315490593,10.0,27.79928847,13.69409,6.0,3.11,5.0,0.0,362.4,2.01,124.49,4.0,2.0,25.0,0.67,4.511,0.37533,2.35,0.023,334.85592,0.64891,92.76332,3.068,2.597,23.849,0.63639,3,2,3,0,0.7300000000000001
